Holder,Shares,Date Reported,% Out,Value,ABV
BVF Inc.,8929690,2021-09-29,0.0924,26342585,CTIC
"Stonepine Capital Management, LLC",7964329,2021-09-29,0.0824,23494770,CTIC
Orbimed Advisors LLC.,7520600,2021-09-29,0.07780000000000001,22185770,CTIC
"NEA Management Company, LLC",7140450,2021-09-29,0.0738,21064327,CTIC
"Vanguard Group, Inc. (The)",3676004,2021-09-29,0.038,10844211,CTIC
"Altium Capital Management, LP",3313000,2021-09-29,0.034300000000000004,9773350,CTIC
"Sofinnova Investments, Inc.",2074714,2021-09-29,0.0215,6120406,CTIC
"Renaissance Technologies, LLC",1789498,2021-09-29,0.018500000000000003,5279019,CTIC
"Ghost Tree Capital, LLC",1600000,2021-09-29,0.0165,4720000,CTIC
"Verition Fund Management, LLC",1136049,2021-09-29,0.011699999999999999,3351344,CTIC
