Holder,Shares,Date Reported,% Out,Value,ABV
"Price, Michael F.",16050785,2021-09-29,0.4146,41571533,SANW
Wynnefield Capital Management LLC,4492950,2021-09-29,0.1161,11636740,SANW
"Vanguard Group, Inc. (The)",1097396,2021-09-29,0.028300000000000002,2842255,SANW
"Cutter & Co. Brokerage, Inc.",1084811,2021-09-29,0.027999999999999997,2809660,SANW
Allianz Asset Management GmbH,946868,2021-09-29,0.0245,2452388,SANW
"Teton Advisors, Inc",470000,2021-09-29,0.0121,1217300,SANW
"Old West Investment Management, LLC",337800,2021-09-29,0.0087,874902,SANW
"Oak Family Advisors, LLC",296098,2021-09-29,0.0076,766893,SANW
Dimensional Fund Advisors LP,197105,2021-09-29,0.0051,510501,SANW
S. Muoio & Co. LLC,185685,2021-09-29,0.0048,480924,SANW
