Holder,Shares,Date Reported,% Out,Value,ABV
Orbimed Advisors LLC.,7447141,2021-12-30,0.233,130250496,ACET
"Avidity Partners Management, LP",3034004,2021-12-30,0.0949,53064729,ACET
RTW Investments LP,3023744,2021-12-30,0.0946,52885282,ACET
"Abingworth, LLP",2115385,2021-12-30,0.0662,36998083,ACET
Polar Capital Holdings Plc,1527273,2021-12-30,0.0478,26712004,ACET
Blackrock Inc.,1452452,2021-12-30,0.0455,25403385,ACET
"Vanguard Group, Inc. (The)",1247133,2021-12-30,0.039,21812356,ACET
"Point72 Asset Management, L.P.",803900,2021-12-30,0.0252,14060211,ACET
"Cormorant Asset Management, LP",750000,2021-12-30,0.0235,13117500,ACET
"DAFNA Capital Management, LLC",733172,2021-12-30,0.0229,12823178,ACET
