Holder,Shares,Date Reported,% Out,Value,ABV
"GPI Capital, LP",20237054,2021-09-29,0.1268,118589136,ZETA
Granahan Investment Management Inc.,5995934,2021-09-29,0.037599999999999995,35136173,ZETA
Kohlberg Kravis Roberts & Co. L.P.,5376906,2021-09-29,0.0337,31508669,ZETA
"ClearBridge Investments, LLC",2867110,2021-09-29,0.018000000000000002,16801264,ZETA
"Vanguard Group, Inc. (The)",1825998,2021-09-29,0.011399999999999999,10700348,ZETA
"Avidity Partners Management, LP",1300000,2021-09-29,0.008100000000000001,7618000,ZETA
"Arena Capital Advisors, LLC- CA",1000000,2021-09-29,0.0063,5860000,ZETA
New York Life Investments Alternatives,784215,2021-09-29,0.0049,4595499,ZETA
"Weiss Multi-Strategy Advisers, LLC",475000,2021-09-29,0.003,2783500,ZETA
Woodline Partners LP,467067,2021-09-29,0.0029,2737012,ZETA
