Holder,Shares,Date Reported,% Out,Value,ABV
"Private Capital Management, Inc.",4904513,2021-09-29,0.0482,18293833,TH
"Coastal Bridge Advisors, LLC",3724877,2021-09-29,0.0366,13893791,TH
Blackrock Inc.,2590529,2021-09-29,0.0254,9662673,TH
"Vanguard Group, Inc. (The)",1433872,2021-09-29,0.0141,5348342,TH
"Avidian Wealth Solutions, LLC",1187779,2021-09-29,0.011699999999999999,4430415,TH
"Russell Investments Group, Ltd.",736475,2021-09-29,0.0072,2747051,TH
"Manatuck Hill Partners, LLC",634086,2021-09-29,0.0062,2365140,TH
State Street Corporation,594982,2021-09-29,0.0058,2219282,TH
"Geode Capital Management, LLC",507438,2021-09-29,0.005,1892743,TH
Cooper Creek Partners Management LLC,485223,2021-09-29,0.0048,1809881,TH
