Holder,Shares,Date Reported,% Out,Value,ABV
"Bracebridge Capital, LLC",2002495,2021-09-29,0.0922,10673298,CRXT
"Telemetry Investments, L.L.C.",45000,2021-09-29,0.0021,239850,CRXT
Tower Research Capital LLC (TRC),43345,2021-09-29,0.002,231028,CRXT
"Powell Investment Advisors, LLC",43000,2021-09-29,0.002,229190,CRXT
UBS Group AG,38654,2021-09-29,0.0018,206025,CRXT
"Verition Fund Management, LLC",30000,2021-09-29,0.0014000000000000002,159900,CRXT
"Susquehanna International Group, LLP",22543,2021-09-29,0.001,120154,CRXT
Virtu Financial LLC,17704,2021-09-29,0.0008,94362,CRXT
"Cowen and Company, LLC",10000,2021-09-29,0.0005,53300,CRXT
JP Morgan Chase & Company,7846,2021-09-29,0.0004,41819,CRXT
