Holder,Shares,Date Reported,% Out,Value,ABV
"Finepoint Capital, LP",1091975,2021-09-29,0.0475,10652216,FVT
Citadel Advisors LLC,1005024,2021-09-29,0.0437,9804009,FVT
Adage Capital Partners GP L.L.C.,1000000,2021-09-29,0.0435,9755000,FVT
LMR Partners LLP,775000,2021-09-29,0.0337,7560125,FVT
"Moore Capital Management, LP",750000,2021-09-29,0.0326,7316250,FVT
UBS O'Connor LLC,749972,2021-09-29,0.0326,7315976,FVT
Millennium Management LLC,731381,2021-09-29,0.0318,7134621,FVT
Linden Advisors LP,686096,2021-09-29,0.0298,6692866,FVT
Hbk Investments L P,603930,2021-09-29,0.0263,5891337,FVT
Healthcare of Ontario Pension Plan Trust Fund,577525,2021-09-29,0.025099999999999997,5633756,FVT
