Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,4133428,2021-09-29,0.1636,556483411,LCII
"Vanguard Group, Inc. (The)",2676866,2021-09-29,0.1059,360386469,LCII
"Neuberger Berman Group, LLC",1394496,2021-09-29,0.0552,187740996,LCII
JP Morgan Chase & Company,1361384,2021-09-29,0.053899999999999997,183283127,LCII
Price (T.Rowe) Associates Inc,854079,2021-09-29,0.0338,114984655,LCII
State Street Corporation,763324,2021-09-29,0.0302,102766310,LCII
Dimensional Fund Advisors LP,684403,2021-09-29,0.0271,92141175,LCII
"Principal Financial Group, Inc.",667187,2021-09-29,0.0264,89823385,LCII
Victory Capital Management Inc.,657937,2021-09-29,0.026000000000000002,88578058,LCII
"Jarislowsky, Fraser Ltd",545492,2021-09-29,0.0216,73439587,LCII
