Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2923341,2021-09-29,0.1721,64050401,CPS
Thrivent Financial For Lutherans,2006664,2021-09-29,0.11810000000000001,43966008,CPS
"FMR, LLC",1663660,2021-09-29,0.09789999999999999,36450790,CPS
Fuller & Thaler Asset Management Inc.,1322909,2021-09-29,0.0779,28984936,CPS
"Vanguard Group, Inc. (The)",1123972,2021-09-29,0.0662,24626226,CPS
Dimensional Fund Advisors LP,813646,2021-09-29,0.0479,17826983,CPS
ArrowMark Colorado Holdings LLC,760609,2021-09-29,0.044800000000000006,16664943,CPS
State Street Corporation,555293,2021-09-29,0.0327,12166469,CPS
Boundary Creek Advisors Lp,465153,2021-09-29,0.0274,10191502,CPS
"Charles Schwab Investment Management, Inc.",417376,2021-09-29,0.0246,9144708,CPS
