Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,10290529,2021-09-29,0.1677,65756480,OIS
"FMR, LLC",6129369,2021-09-29,0.0999,39166667,OIS
Van Eck Associates Corporation,3779554,2021-09-29,0.0616,24151350,OIS
"Vanguard Group, Inc. (The)",3442111,2021-09-29,0.056100000000000004,21995089,OIS
"Palisade Capital Management, L.L.C.",3238825,2021-09-29,0.0528,20696091,OIS
State Street Corporation,2880895,2021-09-29,0.046900000000000004,18408919,OIS
Dimensional Fund Advisors LP,2338158,2021-09-29,0.0381,14940829,OIS
"Neuberger Berman Group, LLC",2305517,2021-09-29,0.037599999999999995,14732253,OIS
"Foundry Partners, LLC",2166057,2021-09-29,0.0353,13841104,OIS
"Charles Schwab Investment Management, Inc.",1369960,2021-09-29,0.0223,8754044,OIS
