Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,576010,2021-12-30,0.0229,4873044,FT
Wells Fargo & Company,541456,2021-12-30,0.0215,4580717,FT
"Koshinski Asset Management, Inc.",462390,2021-12-30,0.0184,3911819,FT
Invesco Ltd.,359179,2021-12-30,0.0143,3038654,FT
"Moloney Securities Asset Management, LLC",290637,2021-12-30,0.0116,2458789,FT
Stifel Financial Corporation,286745,2021-12-30,0.011399999999999999,2425862,FT
"Shaker Financial Services, LLC",264873,2021-12-30,0.0105,2240825,FT
"Advisor Group, Inc.",147263,2021-12-30,0.0059,1245844,FT
"Ameriprise Financial, Inc.",130610,2021-12-30,0.0052,1104960,FT
Uncommon Cents Investing LLC,105650,2021-12-30,0.0042,893799,FT
