Holder,Shares,Date Reported,% Out,Value,ABV
"Rizvi Traverse Management, LLC",17001047,2021-09-29,0.4108,400714677,PLBY
Fortress Investment Group LLC,2117940,2021-09-29,0.0512,49919845,PLBY
Blackrock Inc.,1398054,2021-09-29,0.0338,32952132,PLBY
"Vanguard Group, Inc. (The)",1120979,2021-09-29,0.0271,26421475,PLBY
"Susquehanna International Group, LLP",664967,2021-09-29,0.0161,15673272,PLBY
"AWM Investment Company, Inc.",550320,2021-09-29,0.013300000000000001,12971042,PLBY
Citadel Advisors LLC,477868,2021-09-29,0.0115,11263348,PLBY
"Bloom Tree Partners, LLC",455735,2021-09-29,0.011000000000000001,10741673,PLBY
"Greenlight Capital, Inc.",410000,2021-09-29,0.009899999999999999,9663700,PLBY
State Street Corporation,403684,2021-09-29,0.0098,9514831,PLBY
