Date,Firm,To Grade,From Grade,Action,ABV
2012-10-19,Jefferies,Buy,,main,LSCC
2013-01-25,Craig-Hallum,Buy,Hold,up,LSCC
2013-04-19,Jefferies,Buy,,main,LSCC
2013-10-22,Jefferies,Buy,,main,LSCC
2014-04-25,Jefferies,Buy,,main,LSCC
2014-07-25,Jefferies,Buy,,main,LSCC
2014-12-05,FBR Capital,Outperform,,init,LSCC
2015-07-02,Sidoti & Co.,Buy,,init,LSCC
2016-03-01,FBR Capital,Outperform,,main,LSCC
2016-03-07,FBR Capital,Outperform,,main,LSCC
2016-04-14,Craig-Hallum,Hold,Buy,down,LSCC
2016-08-10,Jefferies,Buy,,main,LSCC
2016-11-03,Baird,Neutral,Outperform,down,LSCC
2017-09-14,Jefferies,Hold,,main,LSCC
2017-10-18,Jefferies,Buy,Hold,up,LSCC
2018-07-30,Baird,Neutral,Neutral,main,LSCC
2018-12-14,Baird,Outperform,Neutral,up,LSCC
2019-02-13,Susquehanna,Positive,Neutral,up,LSCC
2019-02-22,Cowen & Co.,Outperform,,init,LSCC
2019-02-28,Rosenblatt,Buy,,init,LSCC
2019-12-03,William Blair,Outperform,,init,LSCC
2020-04-03,Benchmark,Buy,,init,LSCC
2020-07-29,Rosenblatt,Buy,,main,LSCC
2020-07-30,Jefferies,Buy,,main,LSCC
2020-10-28,Rosenblatt,Buy,,main,LSCC
2020-12-16,Rosenblatt,Buy,,main,LSCC
2021-01-29,KeyBanc,Overweight,,init,LSCC
2021-02-17,Susquehanna,Positive,,main,LSCC
2021-04-19,Susquehanna,Neutral,Positive,down,LSCC
2021-06-24,Rosenblatt,Buy,,main,LSCC
2021-07-06,Keybanc,Overweight,,main,LSCC
2021-08-04,Keybanc,Overweight,,main,LSCC
2021-08-04,Rosenblatt,Buy,,main,LSCC
2021-09-22,Keybanc,Overweight,,main,LSCC
2021-11-03,Keybanc,Overweight,,main,LSCC
2021-11-03,Rosenblatt,Buy,,main,LSCC
