contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ABV
FB220211P00200000,2022-02-02 20:52:20+00:00,200.0,0.03,0.01,0.05,-0.01,-25.0,90.0,193,1.0781296093750001,False,REGULAR,USD,FB
FB220211P00205000,2022-02-02 20:59:02+00:00,205.0,0.04,0.02,0.04,0.01,33.333336,38.0,88,1.0312548437500002,False,REGULAR,USD,FB
FB220211P00210000,2022-02-02 20:56:33+00:00,210.0,0.05,0.05,0.07,0.0,0.0,62.0,82,1.05078599609375,False,REGULAR,USD,FB
FB220211P00215000,2022-02-02 20:59:39+00:00,215.0,0.09,0.05,0.12,0.020000003,28.571432,144.0,96,1.0351610742187503,False,REGULAR,USD,FB
FB220211P00220000,2022-02-02 20:59:37+00:00,220.0,0.15,0.1,0.11,0.10000001,200.00003,72.0,307,1.0078174609375,False,REGULAR,USD,FB
FB220211P00225000,2022-02-02 20:58:54+00:00,225.0,0.15,0.14,0.21,0.10000001,200.00003,175.0,118,1.017583037109375,False,REGULAR,USD,FB
FB220211P00230000,2022-02-02 20:59:45+00:00,230.0,0.19,0.19,0.24,0.08,72.72727,99.0,669,0.989257919921875,False,REGULAR,USD,FB
FB220211P00235000,2022-02-02 20:58:53+00:00,235.0,0.24,0.22,0.23,0.12,100.0,263.0,192,0.93945373046875,False,REGULAR,USD,FB
FB220211P00240000,2022-02-02 20:58:52+00:00,240.0,0.3,0.26,0.3,0.18,150.00002,392.0,222,0.914063359375,False,REGULAR,USD,FB
FB220211P00245000,2022-02-02 20:59:53+00:00,245.0,0.43,0.41,0.45,0.23,115.0,243.0,226,0.918946123046875,False,REGULAR,USD,FB
FB220211P00250000,2022-02-02 20:59:58+00:00,250.0,0.55,0.51,0.59,0.34000003,161.90479,815.0,405,0.8989267919921874,False,REGULAR,USD,FB
FB220211P00255000,2022-02-02 20:59:22+00:00,255.0,0.71,0.63,0.78,0.43999997,162.96295,177.0,199,0.8798840136718749,False,REGULAR,USD,FB
FB220211P00260000,2022-02-02 20:59:57+00:00,260.0,0.88,0.86,0.9,0.51,137.83784,1483.0,611,0.8571791625976561,False,REGULAR,USD,FB
FB220211P00265000,2022-02-02 20:59:51+00:00,265.0,1.14,0.87,1.17,0.65,132.65306,346.0,310,0.8212908496093749,False,REGULAR,USD,FB
FB220211P00270000,2022-02-02 20:59:42+00:00,270.0,1.41,1.38,1.46,0.73999995,110.447754,1189.0,646,0.8203142968749999,False,REGULAR,USD,FB
FB220211P00275000,2022-02-02 20:59:37+00:00,275.0,1.77,1.73,1.95,0.84999996,92.3913,610.0,549,0.8081073876953124,False,REGULAR,USD,FB
FB220211P00280000,2022-02-02 20:59:56+00:00,280.0,2.24,2.22,2.43,0.99,79.2,2364.0,752,0.7919942675781251,False,REGULAR,USD,FB
FB220211P00282500,2022-02-02 20:59:22+00:00,282.5,2.4,2.33,2.54,0.85000014,54.838722,86.0,203,0.7672142419433594,False,REGULAR,USD,FB
FB220211P00285000,2022-02-02 20:59:36+00:00,285.0,2.72,2.72,3.1,1.02,59.999996,1278.0,560,0.7750266638183594,False,REGULAR,USD,FB
FB220211P00287500,2022-02-02 20:59:59+00:00,287.5,3.35,3.1,3.6,1.3199999,65.02463,281.0,387,0.7751487329101563,False,REGULAR,USD,FB
FB220211P00290000,2022-02-02 20:59:55+00:00,290.0,3.5,3.5,3.65,1.1300001,47.679333,2458.0,812,0.7546411254882812,False,REGULAR,USD,FB
FB220211P00292500,2022-02-02 20:59:05+00:00,292.5,4.06,3.55,4.4,1.3299999,48.717945,386.0,250,0.7457300817871093,False,REGULAR,USD,FB
FB220211P00295000,2022-02-02 20:59:29+00:00,295.0,4.45,4.05,4.55,1.2499998,39.062492,771.0,565,0.7287624780273438,False,REGULAR,USD,FB
FB220211P00297500,2022-02-02 20:59:57+00:00,297.5,4.95,4.75,5.2,1.2499998,33.783775,966.0,179,0.7334011035156249,False,REGULAR,USD,FB
FB220211P00300000,2022-02-02 20:59:59+00:00,300.0,5.5,5.4,5.75,1.3000002,30.952389,4888.0,1271,0.7290066162109375,False,REGULAR,USD,FB
FB220211P00302500,2022-02-02 20:59:45+00:00,302.5,6.3,5.8,6.5,1.4500003,29.896915,218.0,139,0.7198514343261719,False,REGULAR,USD,FB
FB220211P00305000,2022-02-02 20:59:32+00:00,305.0,7.0,6.4,7.1,1.54,28.205126,834.0,955,0.7092314233398438,False,REGULAR,USD,FB
